"Very channery"|"80329691"|"21873813"
"Channery"|"80329692"|"21873815"
"Very channery"|"80329755"|"21873881"
"Channery"|"80327283"|"21873106"
"Channery"|"80327315"|"21873329"
"Gravelly"|"80327351"|"21873187"
"Gravelly"|"80327366"|"21873157"
"Very gravelly"|"80327369"|"21873145"
"Very gravelly"|"80327382"|"21873127"
"Channery"|"80327385"|"21873124"
"Channery"|"80327451"|"21873944"
"Very channery"|"80327467"|"21873629"
"Channery"|"80327469"|"21873627"
"Gravelly"|"80327485"|"21873425"
"Channery"|"80327516"|"21874205"
"Very flaggy"|"80327517"|"21874204"
"Channery"|"80327568"|"21874503"
"Channery"|"80327586"|"21873955"
"Channery"|"80327651"|"21874200"
"Very channery"|"80327686"|"21874445"
"Channery"|"80327703"|"21874096"
"Channery"|"80327716"|"21874516"
"Gravelly"|"80327720"|"21874107"
"Extremely channery"|"80327733"|"21873941"
"Very channery"|"80327734"|"21873939"
"Channery"|"80327736"|"21873932"
"Channery"|"80327820"|"21874451"
"Channery"|"80327837"|"21874092"
"Very channery"|"80327852"|"21874504"
"Very channery"|"80327853"|"21874508"
"Channery"|"80327868"|"21874379"
"Channery"|"80327884"|"21873655"
"Channery"|"80327901"|"21873438"
"Channery"|"80327902"|"21873432"
"Gravelly"|"80327903"|"21873430"
"Gravelly"|"80327934"|"21874142"
"Very flaggy"|"80327950"|"21874425"
"Very channery"|"80327951"|"21874418"
"Very channery"|"80327953"|"21874411"
"Channery"|"80327967"|"21874461"
"Channery"|"80327969"|"21874075"
"Very channery"|"80328017"|"21873596"
"Channery"|"80328018"|"21873598"
"Channery"|"80328068"|"21874223"
"Very channery"|"80328085"|"21874586"
"Very channery"|"80328087"|"21874578"
"Very channery"|"80328102"|"21873506"
"Channery"|"80328152"|"21874024"
"Very channery"|"80328154"|"21874033"
"Very gravelly"|"80328168"|"21873258"
"Gravelly"|"80328170"|"21873256"
"Gravelly"|"80328171"|"21873242"
"Very channery"|"80328185"|"21874735"
"Gravelly"|"80328187"|"21874737"
"Channery"|"80328218"|"21874595"
"Extremely channery"|"80328221"|"21874580"
"Channery"|"80328268"|"21874901"
"Gravelly"|"80328303"|"21873286"
"Gravelly"|"80328335"|"21874760"
"Very gravelly"|"80328337"|"21873521"
"Gravelly"|"80328368"|"21873548"
"Extremely channery"|"80328436"|"21873978"
"Very channery"|"80328470"|"21873604"
"Channery"|"80328488"|"21874749"
"Very channery"|"80328503"|"21874228"
"Very channery"|"80328504"|"21874232"
"Channery"|"80328552"|"21873473"
"Gravelly"|"80328555"|"21874249"
"Flaggy"|"80328570"|"21874896"
"Very channery"|"80328571"|"21874898"
"Very channery"|"80328572"|"21874905"
"Very channery"|"80328603"|"21874535"
"Very channery"|"80328605"|"21874548"
"Flaggy"|"80328621"|"21874809"
"Extremely channery"|"80328636"|"21873700"
"Very channery"|"80328639"|"21873713"
"Channery"|"80328653"|"21874686"
"Channery"|"80328669"|"21874858"
"Gravelly"|"80328722"|"21873337"
"Very gravelly"|"80328736"|"21874038"
"Very channery"|"80328753"|"21874012"
"Very channery"|"80328754"|"21874016"
"Flaggy"|"80328755"|"21874018"
"Channery"|"80328787"|"21874639"
"Channery"|"80328820"|"21873690"
"Very channery"|"80328823"|"21874856"
"Extremely channery"|"80328839"|"21874854"
"Channery"|"80328886"|"21873966"
"Channery"|"80328888"|"21873973"
"Very channery"|"80328889"|"21873975"
"Flaggy"|"80328921"|"21874789"
"Channery"|"80328922"|"21874791"
"Gravelly"|"80328938"|"21874653"
"Channery"|"80328940"|"21873698"
"Very channery"|"80328953"|"21874665"
"Channery"|"80328988"|"21874848"
"Gravelly"|"80329004"|"21873081"
"Gravelly"|"80329039"|"21873757"
"Gravelly"|"80329053"|"21873189"
"Gravelly"|"80329072"|"21873151"
"Gravelly"|"80329073"|"21873149"
"Extremely gravelly"|"80329090"|"21873129"
"Channery"|"80329138"|"21873453"
"Very channery"|"80329155"|"21874323"
"Gravelly"|"80329157"|"21874330"
"Gravelly"|"80329237"|"21873361"
"Extremely gravelly"|"80329254"|"21873208"
"Very channery"|"80329340"|"21874554"
"Flaggy"|"80329354"|"21874800"
"Very channery"|"80329372"|"21873693"
"Channery"|"80329388"|"21874680"
"Channery"|"80329405"|"21874870"
"Extremely channery"|"80329406"|"21874817"
"Channery"|"80329471"|"21873840"
"Channery"|"80329491"|"21873914"
"Mucky"|"80329508"|"21873756"
"Very channery"|"80329625"|"21874341"
"Very channery"|"80329640"|"21873769"
"Gravelly"|"80329641"|"21873771"
"Channery"|"80329656"|"21873856"
"Very channery"|"80329657"|"21873868"
"Flaggy"|"80329674"|"21873921"
"Flaggy"|"80329688"|"21873801"
"Very flaggy"|"80329690"|"21873806"
"Very channery"|"80329707"|"21873860"
"Channery"|"80329724"|"21873916"
"Very channery"|"80329739"|"21873836"
"Channery"|"80329756"|"21873886"
"Gravelly"|"80327282"|"21873107"
"Gravelly"|"80327284"|"21873105"
"Gravelly"|"80327301"|"21873076"
"Gravelly"|"80327317"|"21873315"
"Very gravelly"|"80327349"|"21873218"
"Channery"|"80327350"|"21873188"
"Gravelly"|"80327365"|"21873158"
"Gravelly"|"80327450"|"21873945"
"Channery"|"80327468"|"21873628"
"Channery"|"80327484"|"21873426"
"Very gravelly"|"80327486"|"21873424"
"Very channery"|"80327533"|"21874392"
"Channery"|"80327535"|"21874391"
"Very channery"|"80327536"|"21874454"
"Very channery"|"80327567"|"21874502"
"Channery"|"80327569"|"21874510"
"Channery"|"80327585"|"21874380"
"Channery"|"80327603"|"21873650"
"Channery"|"80327650"|"21874201"
"Channery"|"80327666"|"21874398"
"Gravelly"|"80327669"|"21874386"
"Very channery"|"80327702"|"21874095"
"Channery"|"80327717"|"21874517"
"Gravelly"|"80327718"|"21874518"
"Very flaggy"|"80327751"|"21873623"
"Channery"|"80327784"|"21874154"
"Channery"|"80327786"|"21874149"
"Very flaggy"|"80327850"|"21874498"
"Very channery"|"80327867"|"21873572"
"Very flaggy"|"80327886"|"21873648"
"Very channery"|"80328001"|"21874513"
"Channery"|"80328424"|"21874134"
"Channery"|"80328442"|"21874006"
"Extremely gravelly"|"80328458"|"21873282"
"Very channery"|"80328499"|"21873724"
"Channery"|"80328501"|"21874222"
"Channery"|"80328551"|"21873475"
"Flaggy"|"80328615"|"21874775"
"Flaggy"|"80328624"|"21873738"
"Gravelly"|"80328633"|"21874654"
"Very channery"|"80328635"|"21873699"
"Channery"|"80328658"|"21874698"
"Channery"|"80328667"|"21873736"
"Very channery"|"80328674"|"21874875"
"Very channery"|"80328676"|"21874877"
"Extremely channery"|"80328683"|"21874841"
"Channery"|"80328708"|"21873067"
"Gravelly"|"80328726"|"21873325"
"Gravelly"|"80328742"|"21873974"
"Flaggy"|"80328774"|"21874790"
"Flaggy"|"80328776"|"21874799"
"Channery"|"80328790"|"21874652"
"Channery"|"80328801"|"21874768"
"Extremely channery"|"80328824"|"21874863"
"Very channery"|"80328840"|"21873114"
"Extremely channery"|"80328892"|"21873989"
"Gravelly"|"80328958"|"21874685"
"Extremely channery"|"80328974"|"21874862"
"Channery"|"80328985"|"21874837"
"Flaggy"|"80329067"|"21873156"
"Gravelly"|"80329076"|"21873146"
"Very channery"|"80329135"|"21874193"
"Gravelly"|"80329169"|"21874368"
"Gravelly"|"80329176"|"21873308"
"Very gravelly"|"80329242"|"21873471"
"Extremely gravelly"|"80329253"|"21873207"
"Very channery"|"80329294"|"21874332"
"Channery"|"80329301"|"21874346"
"Very channery"|"80329317"|"21873779"
"Very channery"|"80329326"|"21873808"
"Very channery"|"80329333"|"21874019"
"Channery"|"80329344"|"21874570"
"Very channery"|"80329360"|"21873745"
"Very channery"|"80329362"|"21874632"
"Channery"|"80329376"|"21873707"
"Extremely channery"|"80329385"|"21874664"
"Channery"|"80329387"|"21874679"
"Channery"|"80329410"|"21874821"
"Highly organic"|"80329410"|"21874822"
"Very flaggy"|"80329428"|"21874325"
"Very channery"|"80329435"|"21874351"
"Very flaggy"|"80329460"|"21873817"
"Channery"|"80329467"|"21873824"
"Channery"|"80329469"|"21873838"
"Channery"|"80329476"|"21873848"
"Gravelly"|"80329501"|"21873310"
"Very gravelly"|"80329560"|"21873130"
"Gravelly"|"80329569"|"21873372"
"Extremely gravelly"|"80329576"|"21873196"
"Channery"|"80329592"|"21874181"
"Channery"|"80329619"|"21874322"
"Gravelly"|"80329642"|"21873776"
"Flaggy"|"80329646"|"21873792"
"Very flaggy"|"80329662"|"21873883"
"Very channery"|"80329687"|"21873799"
"Channery"|"80329710"|"21873870"
"Channery"|"80329735"|"21873823"
"Very flaggy"|"80329753"|"21873877"
"Channery"|"80329760"|"21873897"
"Very channery"|"80328514"|"21874604"
"Very channery"|"80328573"|"21874907"
"Channery"|"80328582"|"21874112"
"Channery"|"80328598"|"21874013"
"Channery"|"80328616"|"21874792"
"Very channery"|"80328632"|"21874644"
"Very channery"|"80328657"|"21874697"
"Very channery"|"80328682"|"21874828"
"Channery"|"80328723"|"21873336"
"Channery"|"80328741"|"21873972"
"Channery"|"80328748"|"21873997"
"Very channery"|"80328768"|"21874532"
"Channery"|"80328775"|"21874797"
"Extremely channery"|"80328807"|"21874675"
"Gravelly"|"80328841"|"21873109"
"Gravelly"|"80328850"|"21873080"
"Channery"|"80328875"|"21873331"
"Very channery"|"80328900"|"21874017"
"Gravelly"|"80328902"|"21874529"
"Very flaggy"|"80328909"|"21874558"
"Very channery"|"80328934"|"21874640"
"Gravelly"|"80329061"|"21873171"
"Very channery"|"80329127"|"21874170"
"Gravelly"|"80329136"|"21874195"
"Gravelly"|"80329175"|"21873772"
"Very gravelly"|"80329202"|"21873183"
"Gravelly"|"80329209"|"21873165"
"Channery"|"80329245"|"21873560"
"Channery"|"80329350"|"21874782"
"Very channery"|"80329361"|"21873746"
"Channery"|"80329368"|"21874649"
"Channery"|"80329395"|"21873674"
"Very channery"|"80329400"|"21873691"
"Extremely channery"|"80329418"|"21874853"
"Gravelly"|"80329420"|"21873762"
"Flaggy"|"80329425"|"21874311"
"Channery"|"80329427"|"21874324"
"Channery"|"80329434"|"21874340"
"Very channery"|"80329486"|"21873899"
"Very channery"|"80329493"|"21873915"
"Gravelly"|"80329500"|"21873312"
"Gravelly"|"80329527"|"21873190"
"Gravelly"|"80329577"|"21873198"
"Very gravelly"|"80329579"|"21873205"
"Channery"|"80329584"|"21873752"
"Channery"|"80329604"|"21873463"
"Very channery"|"80329620"|"21874329"
"Very flaggy"|"80329629"|"21874355"
"Very flaggy"|"80329645"|"21873787"
"Channery"|"80329720"|"21873903"
"Channery"|"80329729"|"21874301"
"Channery"|"80329743"|"21873845"
"Channery"|"80329754"|"21873879"
"Channery"|"80329768"|"21874295"
"Channery"|"80328396"|"21874267"
"Channery"|"80328410"|"21874922"
"Gravelly"|"80328444"|"21873235"
"Gravelly"|"80328460"|"21873273"
"Very channery"|"80328511"|"21874615"
"Very flaggy"|"80328513"|"21874606"
"Channery"|"80328529"|"21873539"
"Very channery"|"80328547"|"21873487"
"Very channery"|"80328563"|"21874275"
"Channery"|"80328596"|"21874002"
"Very channery"|"80328610"|"21874562"
"Channery"|"80328613"|"21874565"
"Flaggy"|"80328628"|"21873728"
"Channery"|"80328645"|"21874773"
"Very channery"|"80328677"|"21874811"
"Very channery"|"80328680"|"21874826"
"Very gravelly"|"80328696"|"21873082"
"Gravelly"|"80328712"|"21873356"
"Channery"|"80328744"|"21873983"
"Channery"|"80328778"|"21874806"
"Very channery"|"80328795"|"21873704"
"Channery"|"80328797"|"21873712"
"Extremely channery"|"80328831"|"21874824"
"Channery"|"80328862"|"21873358"
"Gravelly"|"80328863"|"21873352"
"Very flaggy"|"80328878"|"21874023"
"Very channery"|"80328880"|"21874032"
"Gravelly"|"80328897"|"21874004"
"Very flaggy"|"80328965"|"21873672"
"Very channery"|"80328979"|"21874813"
"Channery"|"80329012"|"21873066"
"Very gravelly"|"80329078"|"21873141"
"Very gravelly"|"80329095"|"21873118"
"Gravelly"|"80329096"|"21873116"
"Channery"|"80329163"|"21874349"
"Very gravelly"|"80329195"|"21873226"
"Gravelly"|"80329199"|"21873221"
"Gravelly"|"80329230"|"21873131"
"Very gravelly"|"80329247"|"21873568"
"Channery"|"80329329"|"21873811"
"Very channery"|"80329347"|"21874572"
"Extremely channery"|"80329364"|"21874634"
"Flaggy"|"80329381"|"21874766"
"Very flaggy"|"80329397"|"21873676"
"Channery"|"80329398"|"21873729"
"Very channery"|"80329413"|"21874835"
"Very gravelly"|"80329463"|"21873830"
"Channery"|"80329464"|"21873831"
"Gravelly"|"80329499"|"21873317"
"Gravelly"|"80329514"|"21873291"
"Gravelly"|"80329515"|"21873289"
"Gravelly"|"80329546"|"21873150"
"Gravelly"|"80329550"|"21873139"
"Gravelly"|"80329566"|"21873360"
"Channery"|"80329614"|"21874307"
"Very flaggy"|"80329630"|"21874357"
"Very flaggy"|"80329664"|"21873885"
"Channery"|"80329666"|"21873893"
"Very channery"|"80329681"|"21873777"
"Very flaggy"|"80329682"|"21873784"
"Channery"|"80329716"|"21873891"
"Very channery"|"80329730"|"21874303"
"Very flaggy"|"80329733"|"21873814"
"Very channery"|"80329748"|"21873861"
"Channery"|"80329750"|"21873866"
"Very flaggy"|"80329767"|"21874293"
"Very gravelly"|"80328019"|"21873285"
"Channery"|"80328037"|"21873605"
"Very channery"|"80328070"|"21874227"
"Gravelly"|"80328071"|"21874233"
"Very channery"|"80328118"|"21874242"
"Channery"|"80328119"|"21874246"
"Flaggy"|"80328136"|"21874897"
"Very channery"|"80328137"|"21874904"
"Very gravelly"|"80328169"|"21873257"
"Flaggy"|"80328186"|"21874736"
"Gravelly"|"80328188"|"21874738"
"Channery"|"80328220"|"21874581"
"Highly organic"|"80328220"|"21874582"
"Very channery"|"80328238"|"21873503"
"Gravelly"|"80328254"|"21874259"
"Very channery"|"80328301"|"21873599"
"Very gravelly"|"80328338"|"21873522"
"Channery"|"80328351"|"21874236"
"Channery"|"80328352"|"21874237"
"Very channery"|"80328354"|"21874238"
"Channery"|"80328369"|"21873547"
"Highly organic"|"80328402"|"21874891"
"Channery"|"80328419"|"21874116"
"Very channery"|"80328437"|"21873979"
"Channery"|"80328438"|"21873993"
"Extremely channery"|"80328453"|"21873595"
"Extremely channery"|"80328520"|"21874587"
"Channery"|"80328521"|"21874585"
"Channery"|"80328536"|"21873507"
"Very channery"|"80328538"|"21873505"
"Gravelly"|"80328588"|"21874137"
"Channery"|"80328602"|"21874534"
"Very channery"|"80328620"|"21874808"
"Channery"|"80328738"|"21873965"
"Gravelly"|"80328739"|"21873967"
"Very channery"|"80328771"|"21874784"
"Channery"|"80328804"|"21874659"
"Channery"|"80328806"|"21874668"
"Channery"|"80328821"|"21873730"
"Channery"|"80328837"|"21874847"
"Channery"|"80328838"|"21874849"
"Very channery"|"80328904"|"21874540"
"Very channery"|"80328905"|"21874545"
"Channery"|"80328906"|"21874547"
"Channery"|"80328970"|"21873688"
"Highly organic"|"80328970"|"21873689"
"Channery"|"80328973"|"21874857"
"Channery"|"80328989"|"21874855"
"Gravelly"|"80329057"|"21873177"
"Channery"|"80329139"|"21873455"
"Very channery"|"80329140"|"21873457"
"Gravelly"|"80329154"|"21874321"
"Flaggy"|"80329174"|"21873770"
"Gravelly"|"80329207"|"21873173"
"Channery"|"80329271"|"21874189"
"Very channery"|"80329289"|"21874315"
"Flaggy"|"80329341"|"21874555"
"Extremely channery"|"80329373"|"21873694"
"Extremely flaggy"|"80329404"|"21874869"
"Channery"|"80329438"|"21874354"
"Gravelly"|"80329440"|"21874365"
"Very channery"|"80329472"|"21873841"
"Very gravelly"|"80329489"|"21873902"
"Very channery"|"80329490"|"21873913"
"Very gravelly"|"80329540"|"21873160"
"Gravelly"|"80329590"|"21874177"
"Channery"|"80329638"|"21874374"
"Very channery"|"80329689"|"21873804"
"Very channery"|"80329705"|"21873851"
"Channery"|"80329706"|"21873858"
