0|0|0|36|46|56|"Moist"|"145352972"|"89592120"
36|46|56|183|183|183|"Wet"|"145352972"|"89592121"
30|51|51|183|183|183|"Moist"|"145353000"|"89592122"
15|31|46|30|51|51|"Wet"|"145353000"|"89592123"
0|0|0|15|31|46|"Moist"|"145353000"|"89592124"
0|0|0|15|31|46|"Moist"|"145353001"|"89592125"
15|31|46|30|51|51|"Wet"|"145353001"|"89592126"
30|51|51|183|183|183|"Moist"|"145353001"|"89592127"
0|0|0|15|31|46|"Moist"|"145353002"|"89592128"
15|31|46|30|51|51|"Wet"|"145353002"|"89592129"
30|51|51|183|183|183|"Moist"|"145353002"|"89592130"
0|0|0|15|31|46|"Moist"|"145353003"|"89592131"
15|31|46|30|51|51|"Wet"|"145353003"|"89592132"
30|51|51|183|183|183|"Moist"|"145353003"|"89592133"
30|51|51|183|183|183|"Moist"|"145353060"|"89592134"
15|31|46|30|51|51|"Wet"|"145353060"|"89592135"
0|0|0|15|31|46|"Moist"|"145353060"|"89592136"
0|0|0|15|31|46|"Moist"|"145353061"|"89592137"
15|31|46|30|51|51|"Wet"|"145353061"|"89592138"
30|51|51|183|183|183|"Moist"|"145353061"|"89592139"
0|0|0|15|31|46|"Moist"|"145353062"|"89592140"
15|31|46|30|51|51|"Wet"|"145353062"|"89592141"
30|51|51|183|183|183|"Moist"|"145353062"|"89592142"
0|0|0|15|31|46|"Moist"|"145353063"|"89592143"
15|31|46|30|51|51|"Wet"|"145353063"|"89592144"
30|51|51|183|183|183|"Moist"|"145353063"|"89592145"
0|0|0|91|137|183|"Moist"|"145353132"|"89592146"
91|137|183|183|183|183|"Wet"|"145353132"|"89592147"
0|0|0|91|137|183|"Moist"|"145353135"|"89592148"
91|137|183|183|183|183|"Wet"|"145353135"|"89592149"
0|0|0|91|137|183|"Moist"|"145353136"|"89592150"
91|137|183|183|183|183|"Wet"|"145353136"|"89592151"
0|0|0|91|137|183|"Moist"|"145353139"|"89592152"
91|137|183|183|183|183|"Wet"|"145353139"|"89592153"
0|0|0|10|15|20|"Moist"|"145353192"|"89592154"
10|15|20|183|183|183|"Wet"|"145353192"|"89592155"
0|0|0|10|15|20|"Moist"|"145353194"|"89592156"
10|15|20|183|183|183|"Wet"|"145353194"|"89592157"
0|0|0|10|15|20|"Moist"|"145353195"|"89592158"
10|15|20|183|183|183|"Wet"|"145353195"|"89592159"
0|0|0|10|15|20|"Moist"|"145353196"|"89592160"
10|15|20|183|183|183|"Wet"|"145353196"|"89592161"
10|15|20|183|183|183|"Wet"|"145353199"|"89592162"
0|0|0|10|15|20|"Moist"|"145353199"|"89592163"
0|0|0|10|15|20|"Moist"|"145353200"|"89592164"
10|15|20|183|183|183|"Wet"|"145353200"|"89592165"
0|0|0|10|15|20|"Moist"|"145353201"|"89592166"
10|15|20|183|183|183|"Wet"|"145353201"|"89592167"
0|0|0|10|15|20|"Moist"|"145353240"|"89592168"
10|15|20|183|183|183|"Wet"|"145353240"|"89592169"
0|0|0|10|15|20|"Moist"|"145353242"|"89592170"
10|15|20|183|183|183|"Wet"|"145353242"|"89592171"
0|0|0|10|15|20|"Moist"|"145353243"|"89592172"
10|15|20|183|183|183|"Wet"|"145353243"|"89592173"
0|0|0|10|15|20|"Moist"|"145353244"|"89592174"
10|15|20|183|183|183|"Wet"|"145353244"|"89592175"
0|0|0|10|15|20|"Moist"|"145353247"|"89592176"
10|15|20|183|183|183|"Wet"|"145353247"|"89592177"
0|0|0|10|15|20|"Moist"|"145353248"|"89592178"
10|15|20|183|183|183|"Wet"|"145353248"|"89592179"
0|0|0|10|15|20|"Moist"|"145353249"|"89592180"
10|15|20|183|183|183|"Wet"|"145353249"|"89592181"
56|66|76|183|183|183|"Moist"|"145353290"|"89592182"
0|0|0|46|56|66|"Moist"|"145353290"|"89592183"
46|56|66|56|66|76|"Wet"|"145353290"|"89592184"
56|66|76|183|183|183|"Moist"|"145353291"|"89592185"
0|0|0|46|56|66|"Moist"|"145353291"|"89592186"
46|56|66|56|66|76|"Wet"|"145353291"|"89592187"
56|66|76|183|183|183|"Moist"|"145353292"|"89592188"
0|0|0|46|56|66|"Moist"|"145353292"|"89592189"
46|56|66|56|66|76|"Wet"|"145353292"|"89592190"
56|66|76|183|183|183|"Moist"|"145353295"|"89592191"
0|0|0|46|56|66|"Moist"|"145353295"|"89592192"
46|56|66|56|66|76|"Wet"|"145353295"|"89592193"
56|66|76|183|183|183|"Moist"|"145353297"|"89592194"
0|0|0|46|56|66|"Moist"|"145353297"|"89592195"
46|56|66|56|66|76|"Wet"|"145353297"|"89592196"
56|66|76|183|183|183|"Moist"|"145353350"|"89592197"
0|0|0|46|56|66|"Moist"|"145353350"|"89592198"
46|56|66|56|66|76|"Wet"|"145353350"|"89592199"
56|66|76|183|183|183|"Moist"|"145353351"|"89592200"
0|0|0|46|56|66|"Moist"|"145353351"|"89592201"
46|56|66|56|66|76|"Wet"|"145353351"|"89592202"
56|66|76|183|183|183|"Moist"|"145353352"|"89592203"
0|0|0|46|56|66|"Moist"|"145353352"|"89592204"
46|56|66|56|66|76|"Wet"|"145353352"|"89592205"
56|66|76|183|183|183|"Moist"|"145353355"|"89592206"
0|0|0|46|56|66|"Moist"|"145353355"|"89592207"
46|56|66|56|66|76|"Wet"|"145353355"|"89592208"
56|66|76|183|183|183|"Moist"|"145353357"|"89592209"
0|0|0|46|56|66|"Moist"|"145353357"|"89592210"
46|56|66|56|66|76|"Wet"|"145353357"|"89592211"
56|66|76|183|183|183|"Moist"|"145353410"|"89592212"
0|0|0|46|56|66|"Moist"|"145353410"|"89592213"
46|56|66|56|66|76|"Wet"|"145353410"|"89592214"
56|66|76|183|183|183|"Moist"|"145353411"|"89592215"
0|0|0|46|56|66|"Moist"|"145353411"|"89592216"
46|56|66|56|66|76|"Wet"|"145353411"|"89592217"
56|66|76|183|183|183|"Moist"|"145353412"|"89592218"
0|0|0|46|56|66|"Moist"|"145353412"|"89592219"
46|56|66|56|66|76|"Wet"|"145353412"|"89592220"
56|66|76|183|183|183|"Moist"|"145353415"|"89592221"
0|0|0|46|56|66|"Moist"|"145353415"|"89592222"
46|56|66|56|66|76|"Wet"|"145353415"|"89592223"
56|66|76|183|183|183|"Moist"|"145353417"|"89592224"
0|0|0|46|56|66|"Moist"|"145353417"|"89592225"
46|56|66|56|66|76|"Wet"|"145353417"|"89592226"
0|0|0|15|30|30|"Moist"|"145353468"|"89592227"
15|30|30|25|46|51|"Wet"|"145353468"|"89592228"
0|0|0|15|30|30|"Moist"|"145353469"|"89592229"
15|30|30|25|46|51|"Wet"|"145353469"|"89592230"
0|0|0|15|30|30|"Moist"|"145353470"|"89592231"
15|30|30|25|46|51|"Wet"|"145353470"|"89592232"
0|0|0|15|30|30|"Moist"|"145353471"|"89592233"
15|30|30|25|46|51|"Wet"|"145353471"|"89592234"
0|0|0|15|30|30|"Moist"|"145353472"|"89592235"
15|30|30|25|46|51|"Wet"|"145353472"|"89592236"
0|0|0|15|30|30|"Moist"|"145353479"|"89592237"
15|30|30|25|46|51|"Wet"|"145353479"|"89592238"
0|0|0|15|15|30|"Moist"|"145353516"|"89592239"
15|15|30|25|46|51|"Wet"|"145353516"|"89592240"
0|0|0|15|15|30|"Moist"|"145353517"|"89592241"
15|15|30|25|46|51|"Wet"|"145353517"|"89592242"
0|0|0|15|15|30|"Moist"|"145353518"|"89592243"
15|15|30|25|46|51|"Wet"|"145353518"|"89592244"
0|0|0|15|15|30|"Moist"|"145353519"|"89592245"
15|15|30|25|46|51|"Wet"|"145353519"|"89592246"
0|0|0|15|15|30|"Moist"|"145353520"|"89592247"
